"The 2009 PSSA Science School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",8,"Male",41,22.0,29.3,19.5,29.3
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",8,"Female",54,25.9,33.3,24.1,16.7
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",8,"White",93,24.7,31.2,21.5,22.6
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",8,"IEP",18,0.0,5.6,22.2,72.2
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",8,"Economically Disadvantaged",31,16.1,19.4,19.4,45.2
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",11,"All students",132,22.7,27.3,31.8,18.2
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",11,"Male",60,26.7,26.7,33.3,13.3
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",11,"Female",72,19.4,27.8,30.6,22.2
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",11,"White",131,22.9,26.7,32.1,18.3
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",11,"IEP",17,0.0,0.0,23.5,76.5
104432803,"000003137","Mercer",4,"GREENVILLE AREA SD","GREENVILLE JSHS",11,"Economically Disadvantaged",33,15.2,9.1,42.4,33.3
104432903,"000006844","Mercer",4,"GROVE CITY AREA SD","HILLVIEW EL SCH",4,"All students",163,52.1,40.5,7.4,0.0
104432903,"000006844","Mercer",4,"GROVE CITY AREA SD","HILLVIEW EL SCH",4,"Male",97,57.7,37.1,5.2,0.0
104432903,"000006844","Mercer",4,"GROVE CITY AREA SD","HILLVIEW EL SCH",4,"Female",66,43.9,45.5,10.6,0.0
104432903,"000006844","Mercer",4,"GROVE CITY AREA SD","HILLVIEW EL SCH",4,"White",159,52.2,40.9,6.9,0.0
104432903,"000006844","Mercer",4,"GROVE CITY AREA SD","HILLVIEW EL SCH",4,"IEP",16,37.5,56.3,6.3,0.0
104432903,"000006844","Mercer",4,"GROVE CITY AREA SD","HILLVIEW EL SCH",4,"Economically Disadvantaged",52,32.7,53.8,13.5,0.0
104432903,"000003144","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA MS",8,"All students",198,34.8,31.8,18.7,14.6
104432903,"000003144","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA MS",8,"Male",99,39.4,33.3,17.2,10.1
104432903,"000003144","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA MS",8,"Female",99,30.3,30.3,20.2,19.2
104432903,"000003144","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA MS",8,"White",190,35.3,31.6,18.9,14.2
104432903,"000003144","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA MS",8,"IEP",26,3.8,23.1,23.1,50.0
104432903,"000003144","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA MS",8,"Economically Disadvantaged",59,25.4,25.4,23.7,25.4
104432903,"000003145","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA HS",11,"All students",204,37.3,32.4,23.0,7.4
104432903,"000003145","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA HS",11,"Male",106,38.7,31.1,20.8,9.4
104432903,"000003145","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA HS",11,"Female",97,36.1,34.0,25.8,4.1
104432903,"000003145","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA HS",11,"White",194,38.1,33.5,21.6,6.7
104432903,"000003145","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA HS",11,"IEP",25,8.0,16.0,36.0,40.0
104432903,"000003145","Mercer",4,"GROVE CITY AREA SD","GROVE CITY AREA HS",11,"Economically Disadvantaged",37,16.2,21.6,37.8,24.3
104433303,"000003147","Mercer",4,"HERMITAGE SD","HERMITAGE EL SCH",4,"All students",145,54.5,38.6,5.5,1.4
104433303,"000003147","Mercer",4,"HERMITAGE SD","HERMITAGE EL SCH",4,"Male",73,43.8,47.9,8.2,0.0
104433303,"000003147","Mercer",4,"HERMITAGE SD","HERMITAGE EL SCH",4,"Female",72,65.3,29.2,2.8,2.8
104433303,"000003147","Mercer",4,"HERMITAGE SD","HERMITAGE EL SCH",4,"White",128,55.5,39.1,3.9,1.6
104433303,"000003147","Mercer",4,"HERMITAGE SD","HERMITAGE EL SCH",4,"IEP",16,31.3,37.5,25.0,6.3
104433303,"000003147","Mercer",4,"HERMITAGE SD","HERMITAGE EL SCH",4,"Economically Disadvantaged",34,32.4,52.9,11.8,2.9
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"All students",169,29.0,36.1,21.3,13.6
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"Male",79,36.7,30.4,16.5,16.5
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"Female",90,22.2,41.1,25.6,11.1
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"White",143,32.9,39.9,21.7,5.6
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"Black",22,4.5,13.6,18.2,63.6
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"IEP",18,0.0,33.3,16.7,50.0
104433303,"000003149","Mercer",4,"HERMITAGE SD","HERMITAGE MS",8,"Economically Disadvantaged",41,4.9,36.6,19.5,39.0
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"All students",140,19.3,20.7,48.6,11.4
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"Male",72,20.8,20.8,44.4,13.9
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"Female",67,17.9,20.9,53.7,7.5
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"White",122,20.5,23.0,49.2,7.4
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"Black",13,15.4,0.0,46.2,38.5
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"IEP",14,0.0,7.1,42.9,50.0
104433303,"000003150","Mercer",4,"HERMITAGE SD","HICKORY HS",11,"Economically Disadvantaged",23,4.3,4.3,69.6,21.7
104433604,"000006127","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA EL SC",4,"All students",51,74.5,25.5,0.0,0.0
104433604,"000006127","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA EL SC",4,"Male",26,73.1,26.9,0.0,0.0
104433604,"000006127","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA EL SC",4,"Female",25,76.0,24.0,0.0,0.0
104433604,"000006127","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA EL SC",4,"White",51,74.5,25.5,0.0,0.0
104433604,"000006127","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA EL SC",4,"Economically Disadvantaged",17,70.6,29.4,0.0,0.0
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",8,"All students",42,38.1,47.6,11.9,2.4
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",8,"Male",23,39.1,47.8,8.7,4.3
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",8,"Female",19,36.8,47.4,15.8,0.0
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",8,"White",42,38.1,47.6,11.9,2.4
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",8,"Economically Disadvantaged",15,33.3,40.0,26.7,0.0
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",11,"All students",42,21.4,33.3,38.1,7.1
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",11,"Male",17,35.3,17.6,35.3,11.8
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",11,"Female",25,12.0,44.0,40.0,4.0
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",11,"White",40,20.0,32.5,40.0,7.5
104433604,"000006126","Mercer",4,"JAMESTOWN AREA SD","JAMESTOWN AREA JSHS",11,"Economically Disadvantaged",24,20.8,20.8,45.8,12.5
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",8,"All students",23,4.3,4.3,34.8,56.5
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",8,"Male",17,5.9,5.9,35.3,52.9
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",8,"White",20,5.0,5.0,35.0,55.0
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",8,"Economically Disadvantaged",20,5.0,0.0,35.0,60.0
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",11,"All students",42,0.0,2.4,42.9,54.8
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",11,"Male",30,0.0,0.0,46.7,53.3
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",11,"Female",11,0.0,9.1,27.3,63.6
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",11,"White",35,0.0,2.9,40.0,57.1
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",11,"IEP",10,0.0,0.0,10.0,90.0
104432830,"000007506","Mercer",4,"KEYSTONE ED CTR CS","KEYSTONE ED CTR CS",11,"Economically Disadvantaged",28,0.0,0.0,39.3,60.7
104433903,"000003154","Mercer",4,"LAKEVIEW SD","OAKVIEW EL SCH",4,"All students",97,58.8,33.0,7.2,1.0
104433903,"000003154","Mercer",4,"LAKEVIEW SD","OAKVIEW EL SCH",4,"Male",53,62.3,26.4,9.4,1.9
104433903,"000003154","Mercer",4,"LAKEVIEW SD","OAKVIEW EL SCH",4,"Female",44,54.5,40.9,4.5,0.0
104433903,"000003154","Mercer",4,"LAKEVIEW SD","OAKVIEW EL SCH",4,"White",92,58.7,34.8,6.5,0.0
104433903,"000003154","Mercer",4,"LAKEVIEW SD","OAKVIEW EL SCH",4,"IEP",10,10.0,50.0,30.0,10.0
104433903,"000003154","Mercer",4,"LAKEVIEW SD","OAKVIEW EL SCH",4,"Economically Disadvantaged",26,26.9,50.0,19.2,3.8
104433903,"000007069","Mercer",4,"LAKEVIEW SD","LAKEVIEW MS",8,"All students",99,30.3,36.4,19.2,14.1
104433903,"000007069","Mercer",4,"LAKEVIEW SD","LAKEVIEW MS",8,"Male",49,22.4,38.8,22.4,16.3
104433903,"000007069","Mercer",4,"LAKEVIEW SD","LAKEVIEW MS",8,"Female",50,38.0,34.0,16.0,12.0
104433903,"000007069","Mercer",4,"LAKEVIEW SD","LAKEVIEW MS",8,"White",97,30.9,36.1,19.6,13.4
104433903,"000007069","Mercer",4,"LAKEVIEW SD","LAKEVIEW MS",8,"IEP",17,5.9,11.8,29.4,52.9
104433903,"000007069","Mercer",4,"LAKEVIEW SD","LAKEVIEW MS",8,"Economically Disadvantaged",27,14.8,22.2,29.6,33.3
104433903,"000003155","Mercer",4,"LAKEVIEW SD","LAKEVIEW HS",11,"All students",97,14.4,27.8,43.3,14.4
104433903,"000003155","Mercer",4,"LAKEVIEW SD","LAKEVIEW HS",11,"Male",47,17.0,36.2,36.2,10.6
104433903,"000003155","Mercer",4,"LAKEVIEW SD","LAKEVIEW HS",11,"Female",50,12.0,20.0,50.0,18.0
104433903,"000003155","Mercer",4,"LAKEVIEW SD","LAKEVIEW HS",11,"White",97,14.4,27.8,43.3,14.4
104433903,"000003155","Mercer",4,"LAKEVIEW SD","LAKEVIEW HS",11,"IEP",17,0.0,0.0,35.3,64.7
104433903,"000003155","Mercer",4,"LAKEVIEW SD","LAKEVIEW HS",11,"Economically Disadvantaged",19,0.0,31.6,42.1,26.3
104435003,"000003157","Mercer",4,"MERCER AREA SD","MERCER AREA EL SCH",4,"All students",90,44.4,48.9,6.7,0.0
104435003,"000003157","Mercer",4,"MERCER AREA SD","MERCER AREA EL SCH",4,"Male",32,53.1,40.6,6.3,0.0
104435003,"000003157","Mercer",4,"MERCER AREA SD","MERCER AREA EL SCH",4,"Female",58,39.7,53.4,6.9,0.0
104435003,"000003157","Mercer",4,"MERCER AREA SD","MERCER AREA EL SCH",4,"White",86,44.2,48.8,7.0,0.0
104435003,"000003157","Mercer",4,"MERCER AREA SD","MERCER AREA EL SCH",4,"IEP",20,25.0,60.0,15.0,0.0
104435003,"000003157","Mercer",4,"MERCER AREA SD","MERCER AREA EL SCH",4,"Economically Disadvantaged",24,33.3,66.7,0.0,0.0
104435003,"000007792","Mercer",4,"MERCER AREA SD","MERCER AREA MS",8,"All students",115,34.8,36.5,16.5,12.2
104435003,"000007792","Mercer",4,"MERCER AREA SD","MERCER AREA MS",8,"Male",54,46.3,31.5,9.3,13.0
104435003,"000007792","Mercer",4,"MERCER AREA SD","MERCER AREA MS",8,"Female",61,24.6,41.0,23.0,11.5
104435003,"000007792","Mercer",4,"MERCER AREA SD","MERCER AREA MS",8,"White",110,35.5,37.3,15.5,11.8
104435003,"000007792","Mercer",4,"MERCER AREA SD","MERCER AREA MS",8,"IEP",13,0.0,30.8,15.4,53.8
104435003,"000007792","Mercer",4,"MERCER AREA SD","MERCER AREA MS",8,"Economically Disadvantaged",37,18.9,27.0,27.0,27.0
104435003,"000003158","Mercer",4,"MERCER AREA SD","MERCER AREA SHS",11,"All students",106,17.0,25.5,46.2,11.3
104435003,"000003158","Mercer",4,"MERCER AREA SD","MERCER AREA SHS",11,"Male",55,21.8,20.0,47.3,10.9
104435003,"000003158","Mercer",4,"MERCER AREA SD","MERCER AREA SHS",11,"Female",51,11.8,31.4,45.1,11.8
104435003,"000003158","Mercer",4,"MERCER AREA SD","MERCER AREA SHS",11,"White",102,17.6,25.5,45.1,11.8
104435003,"000003158","Mercer",4,"MERCER AREA SD","MERCER AREA SHS",11,"IEP",17,5.9,0.0,64.7,29.4
104435003,"000003158","Mercer",4,"MERCER AREA SD","MERCER AREA SHS",11,"Economically Disadvantaged",27,7.4,3.7,59.3,29.6
104435303,"000003164","Mercer",4,"REYNOLDS SD","REYNOLDS EL SCH",4,"All students",92,57.6,39.1,3.3,0.0
104435303,"000003164","Mercer",4,"REYNOLDS SD","REYNOLDS EL SCH",4,"Male",52,63.5,34.6,1.9,0.0
104435303,"000003164","Mercer",4,"REYNOLDS SD","REYNOLDS EL SCH",4,"Female",40,50.0,45.0,5.0,0.0
104435303,"000003164","Mercer",4,"REYNOLDS SD","REYNOLDS EL SCH",4,"White",92,57.6,39.1,3.3,0.0
104435303,"000003164","Mercer",4,"REYNOLDS SD","REYNOLDS EL SCH",4,"IEP",19,52.6,42.1,5.3,0.0
104435303,"000003164","Mercer",4,"REYNOLDS SD","REYNOLDS EL SCH",4,"Economically Disadvantaged",51,39.2,54.9,5.9,0.0
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",8,"All students",108,15.7,33.3,25.0,25.9
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",8,"Male",55,16.4,34.5,23.6,25.5
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",8,"Female",53,15.1,32.1,26.4,26.4
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",8,"White",104,16.3,34.6,25.0,24.0
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",8,"IEP",15,0.0,6.7,33.3,60.0
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",8,"Economically Disadvantaged",51,7.8,27.5,25.5,39.2
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",11,"All students",92,8.7,28.3,40.2,22.8
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",11,"Male",44,9.1,34.1,34.1,22.7
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",11,"Female",48,8.3,22.9,45.8,22.9
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",11,"White",90,8.9,27.8,40.0,23.3
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",11,"IEP",11,0.0,0.0,9.1,90.9
104435303,"000003165","Mercer",4,"REYNOLDS SD","REYNOLDS JSHS",11,"Economically Disadvantaged",41,7.3,19.5,34.1,39.0
104435603,"000003173","Mercer",4,"SHARON CITY SD","CASE AVENUE EL SCH",4,"All students",64,68.8,17.2,7.8,6.3
104435603,"000003173","Mercer",4,"SHARON CITY SD","CASE AVENUE EL SCH",4,"Male",36,72.2,11.1,8.3,8.3
104435603,"000003173","Mercer",4,"SHARON CITY SD","CASE AVENUE EL SCH",4,"Female",28,64.3,25.0,7.1,3.6
104435603,"000003173","Mercer",4,"SHARON CITY SD","CASE AVENUE EL SCH",4,"White",55,76.4,12.7,5.5,5.5
104435603,"000003173","Mercer",4,"SHARON CITY SD","CASE AVENUE EL SCH",4,"IEP",18,50.0,22.2,11.1,16.7
104435603,"000003173","Mercer",4,"SHARON CITY SD","CASE AVENUE EL SCH",4,"Economically Disadvantaged",29,51.7,27.6,10.3,10.3
104435603,"000003170","Mercer",4,"SHARON CITY SD","MUSSER EL SCH",4,"All students",39,15.4,51.3,25.6,7.7
104435603,"000003170","Mercer",4,"SHARON CITY SD","MUSSER EL SCH",4,"Male",19,15.8,52.6,21.1,10.5
104435603,"000003170","Mercer",4,"SHARON CITY SD","MUSSER EL SCH",4,"Female",20,15.0,50.0,30.0,5.0
104435603,"000003170","Mercer",4,"SHARON CITY SD","MUSSER EL SCH",4,"White",19,26.3,47.4,21.1,5.3
104435603,"000003170","Mercer",4,"SHARON CITY SD","MUSSER EL SCH",4,"Black",18,5.6,61.1,27.8,5.6
104435603,"000003170","Mercer",4,"SHARON CITY SD","MUSSER EL SCH",4,"Economically Disadvantaged",34,11.8,55.9,23.5,8.8
104435603,"000003171","Mercer",4,"SHARON CITY SD","WEST HILL EL SCH",4,"All students",31,16.1,32.3,38.7,12.9
104435603,"000003171","Mercer",4,"SHARON CITY SD","WEST HILL EL SCH",4,"Male",20,20.0,35.0,35.0,10.0
104435603,"000003171","Mercer",4,"SHARON CITY SD","WEST HILL EL SCH",4,"Female",11,9.1,27.3,45.5,18.2
104435603,"000003171","Mercer",4,"SHARON CITY SD","WEST HILL EL SCH",4,"White",22,22.7,27.3,40.9,9.1
104435603,"000003171","Mercer",4,"SHARON CITY SD","WEST HILL EL SCH",4,"Economically Disadvantaged",25,8.0,36.0,44.0,12.0
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"All students",157,8.3,29.3,24.2,38.2
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"Male",85,11.8,29.4,21.2,37.6
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"Female",72,4.2,29.2,27.8,38.9
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"White",108,10.2,34.3,25.0,30.6
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"Black",43,0.0,18.6,25.6,55.8
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"IEP",32,3.1,3.1,3.1,90.6
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",8,"Economically Disadvantaged",96,5.2,19.8,21.9,53.1
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"All students",142,7.7,22.5,45.8,23.9
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"Male",73,11.0,21.9,41.1,26.0
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"Female",69,4.3,23.2,50.7,21.7
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"White",105,9.5,27.6,45.7,17.1
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"Black",35,2.9,8.6,48.6,40.0
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"IEP",20,0.0,5.0,30.0,65.0
104435603,"000005246","Mercer",4,"SHARON CITY SD","SHARON JSHS",11,"Economically Disadvantaged",77,6.5,10.4,46.8,36.4
104435703,"000007705","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE ELEM SCH",4,"All students",101,39.6,47.5,7.9,5.0
104435703,"000007705","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE ELEM SCH",4,"Male",52,51.9,38.5,3.8,5.8
104435703,"000007705","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE ELEM SCH",4,"Female",49,26.5,57.1,12.2,4.1
104435703,"000007705","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE ELEM SCH",4,"White",96,39.6,47.9,7.3,5.2
104435703,"000007705","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE ELEM SCH",4,"Economically Disadvantaged",36,47.2,38.9,8.3,5.6
104435703,"000007387","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA MS",8,"All students",97,32.0,30.9,17.5,19.6
104435703,"000007387","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA MS",8,"Male",53,39.6,24.5,13.2,22.6
104435703,"000007387","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA MS",8,"Female",44,22.7,38.6,22.7,15.9
104435703,"000007387","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA MS",8,"White",87,31.0,29.9,18.4,20.7
104435703,"000007387","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA MS",8,"IEP",13,0.0,15.4,7.7,76.9
104435703,"000007387","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA MS",8,"Economically Disadvantaged",32,18.8,28.1,21.9,31.3
104435703,"000003124","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA SHS",11,"All students",94,16.0,18.1,55.3,10.6
104435703,"000003124","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA SHS",11,"Male",43,14.0,23.3,48.8,14.0
104435703,"000003124","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA SHS",11,"Female",51,17.6,13.7,60.8,7.8
104435703,"000003124","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA SHS",11,"White",87,16.1,17.2,55.2,11.5
104435703,"000003124","Mercer",4,"SHARPSVILLE AREA SD","SHARPSVILLE AREA SHS",11,"Economically Disadvantaged",18,27.8,11.1,38.9,22.2
104437503,"000007307","Mercer",4,"WEST MIDDLESEX AREA SD","OAKVIEW EL SCH",4,"All students",81,33.3,55.6,9.9,1.2
104437503,"000007307","Mercer",4,"WEST MIDDLESEX AREA SD","OAKVIEW EL SCH",4,"Male",41,31.7,56.1,9.8,2.4
104437503,"000007307","Mercer",4,"WEST MIDDLESEX AREA SD","OAKVIEW EL SCH",4,"Female",40,35.0,55.0,10.0,0.0
104437503,"000007307","Mercer",4,"WEST MIDDLESEX AREA SD","OAKVIEW EL SCH",4,"White",80,33.8,55.0,10.0,1.3
104437503,"000007307","Mercer",4,"WEST MIDDLESEX AREA SD","OAKVIEW EL SCH",4,"IEP",14,21.4,50.0,21.4,7.1
104437503,"000007307","Mercer",4,"WEST MIDDLESEX AREA SD","OAKVIEW EL SCH",4,"Economically Disadvantaged",21,4.8,76.2,19.0,0.0
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",8,"All students",92,19.6,34.8,23.9,21.7
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",8,"Male",44,22.7,36.4,15.9,25.0
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",8,"Female",48,16.7,33.3,31.3,18.8
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",8,"White",89,20.2,34.8,22.5,22.5
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",8,"Economically Disadvantaged",26,11.5,30.8,11.5,46.2
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",11,"All students",79,21.5,27.8,39.2,11.4
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",11,"Male",43,25.6,32.6,32.6,9.3
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",11,"Female",33,18.2,24.2,42.4,15.2
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",11,"White",76,22.4,28.9,36.8,11.8
104437503,"000006129","Mercer",4,"WEST MIDDLESEX AREA SD","WEST MIDDLESEX JSHS",11,"Economically Disadvantaged",18,5.6,27.8,44.4,22.2
211441053,"211441053","Mifflin",11,"BELLEVILLE MENNONITE SCHOOL","BELLEVILLE MENNONITE SCHOOL",11,"All students",11,9.1,18.2,36.4,36.4
211441053,"211441053","Mifflin",11,"BELLEVILLE MENNONITE SCHOOL","BELLEVILLE MENNONITE SCHOOL",11,"White",10,10.0,20.0,40.0,30.0
111444602,"000003185","Mifflin",11,"MIFFLIN COUNTY SD","ARMAGH EL SCH",4,"All students",35,45.7,54.3,0.0,0.0
111444602,"000003185","Mifflin",11,"MIFFLIN COUNTY SD","ARMAGH EL SCH",4,"Male",12,41.7,58.3,0.0,0.0
111444602,"000003185","Mifflin",11,"MIFFLIN COUNTY SD","ARMAGH EL SCH",4,"Female",23,47.8,52.2,0.0,0.0
111444602,"000003185","Mifflin",11,"MIFFLIN COUNTY SD","ARMAGH EL SCH",4,"White",35,45.7,54.3,0.0,0.0
111444602,"000003185","Mifflin",11,"MIFFLIN COUNTY SD","ARMAGH EL SCH",4,"Economically Disadvantaged",16,31.3,68.8,0.0,0.0
111444602,"000006257","Mifflin",11,"MIFFLIN COUNTY SD","BROWN EL SCH",4,"All students",24,66.7,33.3,0.0,0.0
111444602,"000006257","Mifflin",11,"MIFFLIN COUNTY SD","BROWN EL SCH",4,"Male",12,75.0,25.0,0.0,0.0
111444602,"000006257","Mifflin",11,"MIFFLIN COUNTY SD","BROWN EL SCH",4,"Female",12,58.3,41.7,0.0,0.0
111444602,"000006257","Mifflin",11,"MIFFLIN COUNTY SD","BROWN EL SCH",4,"White",23,65.2,34.8,0.0,0.0
111444602,"000006258","Mifflin",11,"MIFFLIN COUNTY SD","BUCHANAN EL SCH",4,"All students",43,25.6,39.5,23.3,11.6
111444602,"000006258","Mifflin",11,"MIFFLIN COUNTY SD","BUCHANAN EL SCH",4,"Male",19,31.6,36.8,21.1,10.5
