"The 2009 PSSA Writing School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
119357402,"000002487","Lackawanna",19,"SCRANTON SD","SOUTH SCRANTON INTRM",8,"Female",84,16.7,61.9,21.4,0.0
119357402,"000002487","Lackawanna",19,"SCRANTON SD","SOUTH SCRANTON INTRM",8,"White",98,12.2,63.3,23.5,1.0
119357402,"000002487","Lackawanna",19,"SCRANTON SD","SOUTH SCRANTON INTRM",8,"Black",16,12.5,62.5,25.0,0.0
119357402,"000002487","Lackawanna",19,"SCRANTON SD","SOUTH SCRANTON INTRM",8,"Hispanic",24,4.2,75.0,20.8,0.0
119357402,"000002487","Lackawanna",19,"SCRANTON SD","SOUTH SCRANTON INTRM",8,"IEP",31,0.0,29.0,67.7,3.2
119357402,"000002487","Lackawanna",19,"SCRANTON SD","SOUTH SCRANTON INTRM",8,"Economically Disadvantaged",90,7.8,56.7,34.4,1.1
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"All students",251,8.4,78.9,10.8,2.0
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"Male",112,6.3,74.1,17.0,2.7
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"Female",138,10.1,82.6,5.8,1.4
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"White",226,8.8,80.5,8.4,2.2
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"Black",10,0.0,70.0,30.0,0.0
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"Hispanic",12,8.3,50.0,41.7,0.0
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"IEP",34,0.0,41.2,47.1,11.8
119357402,"000002489","Lackawanna",19,"SCRANTON SD","WEST SCRANTON HS",11,"Economically Disadvantaged",109,4.6,78.0,13.8,3.7
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"All students",244,10.2,76.2,13.5,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"Male",127,9.4,70.9,19.7,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"Female",117,11.1,82.1,6.8,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"White",201,9.5,79.6,10.9,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"Black",16,12.5,62.5,25.0,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"Hispanic",22,13.6,54.5,31.8,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"IEP",30,6.7,53.3,40.0,0.0
119357402,"000006791","Lackawanna",19,"SCRANTON SD","WEST SCRANTON INTRMD",8,"Economically Disadvantaged",122,11.5,73.0,15.6,0.0
119357402,"000004857","Lackawanna",19,"SCRANTON SD","WILLIAM PRESCOTT #38",5,"All students",34,0.0,38.2,61.8,0.0
119357402,"000004857","Lackawanna",19,"SCRANTON SD","WILLIAM PRESCOTT #38",5,"Male",18,0.0,44.4,55.6,0.0
119357402,"000004857","Lackawanna",19,"SCRANTON SD","WILLIAM PRESCOTT #38",5,"Female",16,0.0,31.3,68.8,0.0
119357402,"000004857","Lackawanna",19,"SCRANTON SD","WILLIAM PRESCOTT #38",5,"White",15,0.0,53.3,46.7,0.0
119357402,"000004857","Lackawanna",19,"SCRANTON SD","WILLIAM PRESCOTT #38",5,"Black",11,0.0,27.3,72.7,0.0
119357402,"000004857","Lackawanna",19,"SCRANTON SD","WILLIAM PRESCOTT #38",5,"Economically Disadvantaged",23,0.0,30.4,69.6,0.0
119358403,"000006775","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW HS",11,"All students",188,6.9,77.7,14.9,0.5
119358403,"000006775","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW HS",11,"Male",97,2.1,75.3,21.6,1.0
119358403,"000006775","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW HS",11,"Female",91,12.1,80.2,7.7,0.0
119358403,"000006775","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW HS",11,"White",184,7.1,78.3,14.1,0.5
119358403,"000006775","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW HS",11,"IEP",27,0.0,40.7,59.3,0.0
119358403,"000006775","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW HS",11,"Economically Disadvantaged",32,3.1,65.6,31.3,0.0
119358403,"000007487","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW INTRMD",5,"All students",194,1.5,41.8,56.7,0.0
119358403,"000007487","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW INTRMD",5,"Male",96,0.0,29.2,70.8,0.0
119358403,"000007487","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW INTRMD",5,"Female",98,3.1,54.1,42.9,0.0
119358403,"000007487","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW INTRMD",5,"White",186,1.6,43.0,55.4,0.0
119358403,"000007487","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW INTRMD",5,"IEP",14,0.0,14.3,85.7,0.0
119358403,"000007487","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW INTRMD",5,"Economically Disadvantaged",51,0.0,25.5,74.5,0.0
119358403,"000007283","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW MS",8,"All students",212,6.6,83.0,9.9,0.5
119358403,"000007283","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW MS",8,"Male",121,3.3,83.5,12.4,0.8
119358403,"000007283","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW MS",8,"Female",91,11.0,82.4,6.6,0.0
119358403,"000007283","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW MS",8,"White",200,7.0,83.5,9.0,0.5
119358403,"000007283","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW MS",8,"IEP",20,0.0,45.0,50.0,5.0
119358403,"000007283","Lackawanna",19,"VALLEY VIEW SD","VALLEY VIEW MS",8,"Economically Disadvantaged",41,4.9,70.7,22.0,2.4
113361303,"000002510","Lancaster",13,"COCALICO SD","ADAMSTOWN EL SCH",5,"All students",65,0.0,47.7,52.3,0.0
113361303,"000002510","Lancaster",13,"COCALICO SD","ADAMSTOWN EL SCH",5,"Male",36,0.0,44.4,55.6,0.0
113361303,"000002510","Lancaster",13,"COCALICO SD","ADAMSTOWN EL SCH",5,"Female",29,0.0,51.7,48.3,0.0
113361303,"000002510","Lancaster",13,"COCALICO SD","ADAMSTOWN EL SCH",5,"White",56,0.0,48.2,51.8,0.0
113361303,"000002510","Lancaster",13,"COCALICO SD","ADAMSTOWN EL SCH",5,"Economically Disadvantaged",12,0.0,25.0,75.0,0.0
113361303,"000006289","Lancaster",13,"COCALICO SD","COCALICO MS",8,"All students",280,14.6,67.9,15.7,1.8
113361303,"000006289","Lancaster",13,"COCALICO SD","COCALICO MS",8,"Male",147,8.8,66.7,21.8,2.7
113361303,"000006289","Lancaster",13,"COCALICO SD","COCALICO MS",8,"Female",133,21.1,69.2,9.0,0.8
113361303,"000006289","Lancaster",13,"COCALICO SD","COCALICO MS",8,"White",260,14.6,69.2,14.6,1.5
113361303,"000006289","Lancaster",13,"COCALICO SD","COCALICO MS",8,"IEP",43,2.3,34.9,53.5,9.3
113361303,"000006289","Lancaster",13,"COCALICO SD","COCALICO MS",8,"Economically Disadvantaged",50,6.0,68.0,22.0,4.0
113361303,"000006290","Lancaster",13,"COCALICO SD","COCALICO SHS",11,"All students",255,18.0,75.7,5.9,0.4
113361303,"000006290","Lancaster",13,"COCALICO SD","COCALICO SHS",11,"Male",137,13.9,79.6,6.6,0.0
113361303,"000006290","Lancaster",13,"COCALICO SD","COCALICO SHS",11,"Female",118,22.9,71.2,5.1,0.8
113361303,"000006290","Lancaster",13,"COCALICO SD","COCALICO SHS",11,"White",235,19.6,73.6,6.4,0.4
113361303,"000006290","Lancaster",13,"COCALICO SD","COCALICO SHS",11,"IEP",23,0.0,60.9,34.8,4.3
113361303,"000006290","Lancaster",13,"COCALICO SD","COCALICO SHS",11,"Economically Disadvantaged",34,5.9,82.4,8.8,2.9
113361303,"000002506","Lancaster",13,"COCALICO SD","DENVER EL SCH",5,"All students",75,1.3,56.0,42.7,0.0
113361303,"000002506","Lancaster",13,"COCALICO SD","DENVER EL SCH",5,"Male",31,0.0,35.5,64.5,0.0
113361303,"000002506","Lancaster",13,"COCALICO SD","DENVER EL SCH",5,"Female",44,2.3,70.5,27.3,0.0
113361303,"000002506","Lancaster",13,"COCALICO SD","DENVER EL SCH",5,"White",68,1.5,52.9,45.6,0.0
113361303,"000002506","Lancaster",13,"COCALICO SD","DENVER EL SCH",5,"Economically Disadvantaged",15,0.0,53.3,46.7,0.0
113361303,"000005053","Lancaster",13,"COCALICO SD","REAMSTOWN EL SCH",5,"All students",90,0.0,58.9,41.1,0.0
113361303,"000005053","Lancaster",13,"COCALICO SD","REAMSTOWN EL SCH",5,"Male",40,0.0,45.0,55.0,0.0
113361303,"000005053","Lancaster",13,"COCALICO SD","REAMSTOWN EL SCH",5,"Female",50,0.0,70.0,30.0,0.0
113361303,"000005053","Lancaster",13,"COCALICO SD","REAMSTOWN EL SCH",5,"White",87,0.0,58.6,41.4,0.0
113361303,"000005053","Lancaster",13,"COCALICO SD","REAMSTOWN EL SCH",5,"IEP",13,0.0,30.8,69.2,0.0
113361303,"000005053","Lancaster",13,"COCALICO SD","REAMSTOWN EL SCH",5,"Economically Disadvantaged",18,0.0,50.0,50.0,0.0
113361303,"000002508","Lancaster",13,"COCALICO SD","SCHOENECK EL SCH",5,"All students",21,4.8,61.9,33.3,0.0
113361303,"000002508","Lancaster",13,"COCALICO SD","SCHOENECK EL SCH",5,"Female",14,7.1,64.3,28.6,0.0
113361303,"000002508","Lancaster",13,"COCALICO SD","SCHOENECK EL SCH",5,"White",20,5.0,60.0,35.0,0.0
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"All students",97,1.0,42.3,47.4,9.3
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"Male",53,1.9,26.4,56.6,15.1
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"Female",44,0.0,61.4,36.4,2.3
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"White",77,1.3,45.5,44.2,9.1
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"Black",10,0.0,30.0,60.0,10.0
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"Hispanic",10,0.0,30.0,60.0,10.0
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"IEP",18,0.0,5.6,61.1,33.3
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",8,"Economically Disadvantaged",46,0.0,32.6,54.3,13.0
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"All students",80,6.3,65.0,25.0,3.8
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"Male",35,5.7,60.0,31.4,2.9
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"Female",45,6.7,68.9,20.0,4.4
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"White",61,8.2,65.6,24.6,1.6
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"Black",12,0.0,66.7,25.0,8.3
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"IEP",14,0.0,28.6,50.0,21.4
113361503,"000002515","Lancaster",13,"COLUMBIA BOROUGH SD","COLUMBIA JSHS",11,"Economically Disadvantaged",24,0.0,58.3,29.2,12.5
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"All students",55,1.8,61.8,30.9,5.5
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"Male",26,0.0,61.5,26.9,11.5
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"Female",29,3.4,62.1,34.5,0.0
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"White",35,2.9,62.9,25.7,8.6
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"Hispanic",11,0.0,45.5,54.5,0.0
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"IEP",17,0.0,23.5,58.8,17.6
113361503,"000007056","Lancaster",13,"COLUMBIA BOROUGH SD","PARK EL SCH",5,"Economically Disadvantaged",43,0.0,65.1,30.2,4.7
113361503,"000002514","Lancaster",13,"COLUMBIA BOROUGH SD","TAYLOR EL SCH",5,"All students",41,0.0,68.3,31.7,0.0
113361503,"000002514","Lancaster",13,"COLUMBIA BOROUGH SD","TAYLOR EL SCH",5,"Male",29,0.0,58.6,41.4,0.0
113361503,"000002514","Lancaster",13,"COLUMBIA BOROUGH SD","TAYLOR EL SCH",5,"Female",12,0.0,91.7,8.3,0.0
113361503,"000002514","Lancaster",13,"COLUMBIA BOROUGH SD","TAYLOR EL SCH",5,"White",33,0.0,69.7,30.3,0.0
113361503,"000002514","Lancaster",13,"COLUMBIA BOROUGH SD","TAYLOR EL SCH",5,"Economically Disadvantaged",20,0.0,60.0,40.0,0.0
113361703,"000002517","Lancaster",13,"CONESTOGA VALLEY SD","BROWNSTOWN EL SCH",5,"All students",65,6.2,73.8,16.9,3.1
113361703,"000002517","Lancaster",13,"CONESTOGA VALLEY SD","BROWNSTOWN EL SCH",5,"Male",33,0.0,75.8,18.2,6.1
113361703,"000002517","Lancaster",13,"CONESTOGA VALLEY SD","BROWNSTOWN EL SCH",5,"Female",32,12.5,71.9,15.6,0.0
113361703,"000002517","Lancaster",13,"CONESTOGA VALLEY SD","BROWNSTOWN EL SCH",5,"White",55,7.3,78.2,10.9,3.6
113361703,"000002517","Lancaster",13,"CONESTOGA VALLEY SD","BROWNSTOWN EL SCH",5,"Economically Disadvantaged",10,0.0,70.0,30.0,0.0
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"All students",300,12.7,67.0,17.0,3.3
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"Male",138,8.7,67.4,18.8,5.1
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"Female",162,16.0,66.7,15.4,1.9
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"White",236,13.6,69.9,13.1,3.4
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"Black",15,13.3,73.3,13.3,0.0
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"Hispanic",35,5.7,45.7,45.7,2.9
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"Asian",13,7.7,69.2,15.4,7.7
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"IEP",37,0.0,43.2,37.8,18.9
113361703,"000002531","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY MS",8,"Economically Disadvantaged",67,13.4,52.2,31.3,3.0
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"All students",295,24.7,65.8,8.5,1.0
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"Male",149,18.8,68.5,11.4,1.3
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"Female",142,31.7,62.0,5.6,0.7
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"White",212,30.7,62.7,5.7,0.9
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"Black",18,0.0,94.4,5.6,0.0
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"Hispanic",43,7.0,65.1,25.6,2.3
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"Asian",18,27.8,66.7,5.6,0.0
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"IEP",25,0.0,48.0,44.0,8.0
113361703,"000002532","Lancaster",13,"CONESTOGA VALLEY SD","CONESTOGA VALLEY SHS",11,"Economically Disadvantaged",70,15.7,64.3,17.1,2.9
113361703,"000005113","Lancaster",13,"CONESTOGA VALLEY SD","FRITZ EL SCH",5,"All students",91,11.0,69.2,19.8,0.0
113361703,"000005113","Lancaster",13,"CONESTOGA VALLEY SD","FRITZ EL SCH",5,"Male",54,7.4,70.4,22.2,0.0
113361703,"000005113","Lancaster",13,"CONESTOGA VALLEY SD","FRITZ EL SCH",5,"Female",37,16.2,67.6,16.2,0.0
113361703,"000005113","Lancaster",13,"CONESTOGA VALLEY SD","FRITZ EL SCH",5,"White",69,11.6,72.5,15.9,0.0
113361703,"000005113","Lancaster",13,"CONESTOGA VALLEY SD","FRITZ EL SCH",5,"Economically Disadvantaged",23,0.0,56.5,43.5,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"All students",65,3.1,66.2,30.8,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"Male",37,0.0,67.6,32.4,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"Female",28,7.1,64.3,28.6,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"White",40,2.5,70.0,27.5,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"Hispanic",18,0.0,50.0,50.0,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"IEP",10,0.0,60.0,40.0,0.0
113361703,"000002522","Lancaster",13,"CONESTOGA VALLEY SD","LEOLA EL SCH",5,"Economically Disadvantaged",28,0.0,60.7,39.3,0.0
113361703,"000002521","Lancaster",13,"CONESTOGA VALLEY SD","SMOKETOWN EL SCH",5,"All students",89,2.2,87.6,9.0,1.1
113361703,"000002521","Lancaster",13,"CONESTOGA VALLEY SD","SMOKETOWN EL SCH",5,"Male",44,0.0,86.4,11.4,2.3
113361703,"000002521","Lancaster",13,"CONESTOGA VALLEY SD","SMOKETOWN EL SCH",5,"Female",45,4.4,88.9,6.7,0.0
113361703,"000002521","Lancaster",13,"CONESTOGA VALLEY SD","SMOKETOWN EL SCH",5,"White",66,3.0,86.4,10.6,0.0
113361703,"000002521","Lancaster",13,"CONESTOGA VALLEY SD","SMOKETOWN EL SCH",5,"Hispanic",11,0.0,100.0,0.0,0.0
113361703,"000002521","Lancaster",13,"CONESTOGA VALLEY SD","SMOKETOWN EL SCH",5,"Economically Disadvantaged",22,0.0,86.4,13.6,0.0
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"All students",211,13.7,70.6,11.4,4.3
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"Male",97,5.2,68.0,18.6,8.2
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"Female",114,21.1,72.8,5.3,0.9
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"White",182,15.4,69.2,12.1,3.3
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"Black",13,7.7,69.2,7.7,15.4
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"Hispanic",13,0.0,92.3,7.7,0.0
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"IEP",30,3.3,40.0,30.0,26.7
113362203,"000007165","Lancaster",13,"DONEGAL SD","DONEGAL MS",8,"Economically Disadvantaged",43,7.0,65.1,16.3,11.6
113362203,"000002539","Lancaster",13,"DONEGAL SD","DONEGAL SHS",11,"All students",204,11.8,69.1,17.2,2.0
113362203,"000002539","Lancaster",13,"DONEGAL SD","DONEGAL SHS",11,"Male",106,8.5,67.9,20.8,2.8
113362203,"000002539","Lancaster",13,"DONEGAL SD","DONEGAL SHS",11,"Female",98,15.3,70.4,13.3,1.0
113362203,"000002539","Lancaster",13,"DONEGAL SD","DONEGAL SHS",11,"White",189,12.7,68.8,16.4,2.1
113362203,"000002539","Lancaster",13,"DONEGAL SD","DONEGAL SHS",11,"IEP",26,0.0,30.8,53.8,15.4
113362203,"000002539","Lancaster",13,"DONEGAL SD","DONEGAL SHS",11,"Economically Disadvantaged",31,3.2,64.5,29.0,3.2
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"All students",93,0.0,47.3,52.7,0.0
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"Male",43,0.0,32.6,67.4,0.0
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"Female",50,0.0,60.0,40.0,0.0
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"White",73,0.0,49.3,50.7,0.0
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"Hispanic",11,0.0,54.5,45.5,0.0
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"IEP",14,0.0,21.4,78.6,0.0
113362203,"000007786","Lancaster",13,"DONEGAL SD","DONEGAL SPRINGS EL",5,"Economically Disadvantaged",30,0.0,30.0,70.0,0.0
113362203,"000006291","Lancaster",13,"DONEGAL SD","MAYTOWN EL SCH",5,"All students",53,0.0,52.8,47.2,0.0
113362203,"000006291","Lancaster",13,"DONEGAL SD","MAYTOWN EL SCH",5,"Male",32,0.0,40.6,59.4,0.0
113362203,"000006291","Lancaster",13,"DONEGAL SD","MAYTOWN EL SCH",5,"Female",21,0.0,71.4,28.6,0.0
113362203,"000006291","Lancaster",13,"DONEGAL SD","MAYTOWN EL SCH",5,"White",49,0.0,53.1,46.9,0.0
113362203,"000006291","Lancaster",13,"DONEGAL SD","MAYTOWN EL SCH",5,"Economically Disadvantaged",10,0.0,40.0,60.0,0.0
113362203,"000005234","Lancaster",13,"DONEGAL SD","RIVERVIEW EL SCH",5,"All students",46,0.0,52.2,47.8,0.0
113362203,"000005234","Lancaster",13,"DONEGAL SD","RIVERVIEW EL SCH",5,"Male",22,0.0,36.4,63.6,0.0
113362203,"000005234","Lancaster",13,"DONEGAL SD","RIVERVIEW EL SCH",5,"Female",22,0.0,63.6,36.4,0.0
113362203,"000005234","Lancaster",13,"DONEGAL SD","RIVERVIEW EL SCH",5,"White",37,0.0,48.6,51.4,0.0
113362203,"000005234","Lancaster",13,"DONEGAL SD","RIVERVIEW EL SCH",5,"Economically Disadvantaged",14,0.0,50.0,50.0,0.0
113362303,"000002552","Lancaster",13,"EASTERN LANCASTER CO SD","BLUE BALL EL SCH",5,"All students",75,5.3,66.7,28.0,0.0
113362303,"000002552","Lancaster",13,"EASTERN LANCASTER CO SD","BLUE BALL EL SCH",5,"Male",41,0.0,70.7,29.3,0.0
113362303,"000002552","Lancaster",13,"EASTERN LANCASTER CO SD","BLUE BALL EL SCH",5,"Female",34,11.8,61.8,26.5,0.0
113362303,"000002552","Lancaster",13,"EASTERN LANCASTER CO SD","BLUE BALL EL SCH",5,"White",70,5.7,67.1,27.1,0.0
113362303,"000002552","Lancaster",13,"EASTERN LANCASTER CO SD","BLUE BALL EL SCH",5,"Economically Disadvantaged",26,7.7,50.0,42.3,0.0
113362303,"000002500","Lancaster",13,"EASTERN LANCASTER CO SD","BRECKNOCK EL SCH",5,"All students",63,9.5,71.4,19.0,0.0
113362303,"000002500","Lancaster",13,"EASTERN LANCASTER CO SD","BRECKNOCK EL SCH",5,"Male",33,6.1,66.7,27.3,0.0
113362303,"000002500","Lancaster",13,"EASTERN LANCASTER CO SD","BRECKNOCK EL SCH",5,"Female",30,13.3,76.7,10.0,0.0
113362303,"000002500","Lancaster",13,"EASTERN LANCASTER CO SD","BRECKNOCK EL SCH",5,"White",60,10.0,73.3,16.7,0.0
113362303,"000002500","Lancaster",13,"EASTERN LANCASTER CO SD","BRECKNOCK EL SCH",5,"Economically Disadvantaged",12,8.3,58.3,33.3,0.0
113362303,"000007209","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT MS",8,"All students",246,11.4,68.3,17.5,2.8
113362303,"000007209","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT MS",8,"Male",106,1.9,67.0,27.4,3.8
113362303,"000007209","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT MS",8,"Female",140,18.6,69.3,10.0,2.1
113362303,"000007209","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT MS",8,"White",226,11.1,72.1,15.0,1.8
113362303,"000007209","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT MS",8,"IEP",28,0.0,25.0,57.1,17.9
113362303,"000007209","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT MS",8,"Economically Disadvantaged",59,8.5,61.0,23.7,6.8
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"All students",266,13.2,71.1,15.0,0.8
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"Male",120,9.2,69.2,21.7,0.0
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"Female",146,16.4,72.6,9.6,1.4
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"White",244,13.1,69.7,16.4,0.8
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"Hispanic",10,10.0,90.0,0.0,0.0
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"IEP",25,0.0,24.0,68.0,8.0
113362303,"000002554","Lancaster",13,"EASTERN LANCASTER CO SD","GARDEN SPOT SHS",11,"Economically Disadvantaged",48,12.5,62.5,22.9,2.1
113362303,"000004707","Lancaster",13,"EASTERN LANCASTER CO SD","NEW HOLLAND EL SCH",5,"All students",72,5.6,55.6,38.9,0.0
113362303,"000004707","Lancaster",13,"EASTERN LANCASTER CO SD","NEW HOLLAND EL SCH",5,"Male",29,3.4,44.8,51.7,0.0
